route_id,service_id,trip_id,trip_headsign,block_id,shape_id,direction_id
1,Su2,7642,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7643,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7644,Downtown to UATC via Florida Ave,278212,35767,0
1,Su2,7645,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7646,Downtown to UATC via Florida Ave,278213,35767,0
1,Su2,7647,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7648,Downtown to UATC via Florida Ave,278214,35767,0
1,Su2,7649,Downtown to UATC via Florida Ave,278212,35767,0
1,Su2,7650,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7651,Downtown to UATC via Florida Ave,278213,35767,0
1,Su2,7652,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7653,Downtown to UATC via Florida Ave,278214,35767,0
1,Su2,7654,Downtown to UATC via Florida Ave,278212,35767,0
1,Su2,7655,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7656,Downtown to UATC via Florida Ave,278213,35767,0
1,Su2,7657,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7658,Downtown to UATC via Florida Ave,278214,35767,0
1,Su2,7659,Downtown to UATC via Florida Ave,278212,35767,0
1,Su2,7660,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7661,Downtown to UATC via Florida Ave,278213,35767,0
1,Su2,7662,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7663,Downtown to UATC via Florida Ave,278214,35767,0
1,Su2,7664,Downtown to UATC via Florida Ave,278212,35767,0
1,Su2,7665,Downtown to UATC via Florida Ave,278210,35767,0
1,Su2,7666,Downtown to UATC via Florida Ave,278213,35767,0
1,Su2,7667,Downtown to UATC via Florida Ave,278211,35767,0
1,Su2,7668,Downtown to UATC via Florida Ave,278214,35767,0
1,Su2,7669,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7670,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7671,UATC to Downtown via Florida Ave,278210,35768,1
1,Su2,7672,UATC to Downtown via Florida Ave,278213,35768,1
1,Su2,7673,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7674,UATC to Downtown via Florida Ave,278214,35768,1
1,Su2,7675,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7676,UATC to Downtown via Florida Ave,278210,35768,1
1,Su2,7677,UATC to Downtown via Florida Ave,278213,35768,1
1,Su2,7678,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7679,UATC to Downtown via Florida Ave,278214,35768,1
1,Su2,7680,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7681,UATC to Downtown via Florida Ave,278210,35768,1
1,Su2,7682,UATC to Downtown via Florida Ave,278213,35768,1
1,Su2,7683,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7684,UATC to Downtown via Florida Ave,278214,35768,1
1,Su2,7685,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7686,UATC to Downtown via Florida Ave,278210,35768,1
1,Su2,7687,UATC to Downtown via Florida Ave,278213,35768,1
1,Su2,7688,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7689,UATC to Downtown via Florida Ave,278214,35768,1
1,Su2,7690,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7691,UATC to Downtown via Florida Ave,278210,35768,1
1,Su2,7692,UATC to Downtown via Florida Ave,278213,35768,1
1,Su2,7693,UATC to Downtown via Florida Ave,278211,35768,1
1,Su2,7694,UATC to Downtown via Florida Ave,278214,35768,1
1,Su2,7695,UATC to Downtown via Florida Ave,278212,35768,1
1,Su2,7696,UATC to Downtown via Florida Ave,278210,35768,1
1,We2,7697,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7698,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7699,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7700,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7701,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7702,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7703,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7704,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7705,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7706,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7707,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7708,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7709,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7710,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7711,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7712,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7713,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7714,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7715,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7716,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7717,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7718,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7719,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7720,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7721,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7722,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7723,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7724,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7725,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7726,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7727,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7728,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7729,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7730,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7731,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7732,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7733,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7734,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7735,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7736,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7737,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7738,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7739,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7740,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7741,Downtown to UATC via Florida Ave,278667,35767,0
1,We2,7742,Downtown to UATC via Florida Ave,278665,35767,0
1,We2,7743,Downtown to UATC via Florida Ave,278663,35767,0
1,We2,7744,Downtown to UATC via Florida Ave,278668,35767,0
1,We2,7745,Downtown to UATC via Florida Ave,278666,35767,0
1,We2,7746,Downtown to UATC via Florida Ave,278664,35767,0
1,We2,7747,Downtown to UATC via Florida Ave,278662,35767,0
1,We2,7748,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7749,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7750,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7751,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7752,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7753,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7754,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7755,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7756,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7757,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7758,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7759,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7760,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7761,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7762,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7763,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7764,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7765,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7766,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7767,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7768,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7769,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7770,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7771,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7772,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7773,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7774,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7775,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7776,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7777,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7778,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7779,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7780,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7781,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7782,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7783,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7784,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7785,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7786,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7787,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7788,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7789,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7790,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7791,UATC to Downtown via Florida Ave,278663,35768,1
1,We2,7792,UATC to Downtown via Florida Ave,278668,35768,1
1,We2,7793,UATC to Downtown via Florida Ave,278666,35768,1
1,We2,7794,UATC to Downtown via Florida Ave,278664,35768,1
1,We2,7795,UATC to Downtown via Florida Ave,278662,35768,1
1,We2,7796,UATC to Downtown via Florida Ave,278667,35768,1
1,We2,7797,UATC to Downtown via Florida Ave,278665,35768,1
1,We2,7798,UATC to Downtown via Florida Ave,278663,35768,1
2,Su2,7867,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7868,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7869,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7870,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7871,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7872,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7873,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7874,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7875,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7876,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7877,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7878,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7879,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7880,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7881,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7882,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7883,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7884,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7885,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7886,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7887,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7888,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7889,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7890,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7891,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7892,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7893,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7894,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7895,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7896,Downtown to UATC via Nebraska Ave,278233,35769,0
2,Su2,7897,Downtown to UATC via Nebraska Ave,278235,35769,0
2,Su2,7898,Downtown to UATC via Nebraska Ave,278234,35769,0
2,Su2,7899,Downtown to UATC via Nebraska Ave,278236,35769,0
2,Su2,7900,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7901,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7902,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7903,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7904,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7905,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7906,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7907,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7908,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7909,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7910,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7911,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7912,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7913,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7914,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7915,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7916,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7917,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7918,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7919,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7920,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7921,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7922,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7923,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7924,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7925,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7926,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7927,UATC to Downtown via Nebraska Ave,278233,35770,1
2,Su2,7928,UATC to Downtown via Nebraska Ave,278235,35770,1
2,Su2,7929,UATC to Downtown via Nebraska Ave,278234,35770,1
2,Su2,7930,UATC to Downtown via Nebraska Ave,278236,35770,1
2,Su2,7931,UATC to Downtown via Nebraska Ave,278233,35770,1
2,We2,7932,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7933,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7934,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7935,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7936,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7937,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7938,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7939,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7940,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7941,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7942,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7943,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7944,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7945,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7946,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7947,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7948,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7949,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7950,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7951,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7952,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7953,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7954,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7955,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7956,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7957,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7958,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7959,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7960,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7961,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7962,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7963,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7964,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7965,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7966,Downtown to UATC via Nebraska Ave,278672,35769,0
2,We2,7967,Downtown to UATC via Nebraska Ave,278670,35769,0
2,We2,7968,Downtown to UATC via Nebraska Ave,278671,35769,0
2,We2,7969,Downtown to UATC via Nebraska Ave,278669,35769,0
2,We2,7970,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7971,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7972,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7973,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7974,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7975,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7976,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7977,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7978,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7979,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7980,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7981,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7982,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7983,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7984,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7985,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7986,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7987,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7988,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7989,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7990,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7991,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7992,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7993,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7994,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7995,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,7996,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,7997,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,7998,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,7999,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,8000,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,8001,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,8002,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,8003,UATC to Downtown via Nebraska Ave,278669,35770,1
2,We2,8004,UATC to Downtown via Nebraska Ave,278672,35770,1
2,We2,8005,UATC to Downtown via Nebraska Ave,278670,35770,1
2,We2,8006,UATC to Downtown via Nebraska Ave,278671,35770,1
2,We2,8007,UATC to Downtown via Nebraska Ave,278669,35770,1
4,We2,8008,South to MacDill A.F.B.,278673,35771,0
4,We2,8009,South to MacDill A.F.B.,278678,35771,0
4,We2,8010,South to MacDill A.F.B.,278677,35771,0
4,We2,8011,South to MacDill A.F.B.,278679,35771,0
4,We2,8012,South to MacDill A.F.B.,278676,35771,0
4,We2,8013,South to MacDill A.F.B.,278675,35771,0
4,We2,8014,South to MacDill A.F.B.,278674,35771,0
4,We2,8015,South to MacDill A.F.B.,278673,35771,0
4,We2,8016,South to MacDill A.F.B.,278678,35771,0
4,We2,8017,South to MacDill A.F.B.,278677,35771,0
4,We2,8018,South to MacDill A.F.B.,278679,35771,0
4,We2,8019,South to MacDill A.F.B.,278676,35771,0
4,We2,8020,South to MacDill A.F.B.,278675,35771,0
4,We2,8021,South to MacDill A.F.B.,278674,35771,0
4,We2,8022,North to Downtown/MTC,278673,35772,1
4,We2,8023,North to Downtown/MTC,278678,35772,1
4,We2,8024,North to Downtown/MTC,278677,35772,1
4,We2,8025,North to Downtown/MTC,278679,35772,1
4,We2,8026,North to Downtown/MTC,278676,35772,1
4,We2,8027,North to Downtown/MTC,278675,35772,1
4,We2,8028,North to Downtown/MTC,278674,35772,1
4,We2,8029,North to Downtown/MTC,278673,35772,1
4,We2,8030,North to Downtown/MTC,278678,35772,1
4,We2,8031,North to Downtown/MTC,278677,35772,1
4,We2,8032,North to Downtown/MTC,278679,35772,1
4,We2,8033,North to Downtown/MTC,278676,35772,1
4,We2,8034,North to Downtown/MTC,278675,35772,1
4,We2,8035,North to Downtown/MTC,278674,35772,1
4,We2,8036,North to Downtown/MTC,278673,35772,1
5,Su2,8069,North to University Area TC,278257,35773,0
5,Su2,8070,North to University Area TC,278258,35773,0
5,Su2,8071,North to University Area TC,278257,35773,0
5,Su2,8072,North to University Area TC,278258,35773,0
5,Su2,8073,North to University Area TC,278259,35773,0
5,Su2,8074,North to University Area TC,278260,35773,0
5,Su2,8075,North to University Area TC,278257,35773,0
5,Su2,8076,North to University Area TC,278258,35773,0
5,Su2,8077,North to University Area TC,278259,35773,0
5,Su2,8078,North to University Area TC,278260,35773,0
5,Su2,8079,North to University Area TC,278257,35773,0
5,Su2,8080,North to University Area TC,278258,35773,0
5,Su2,8081,North to University Area TC,278259,35773,0
5,Su2,8082,North to University Area TC,278260,35773,0
5,Su2,8083,North to University Area TC,278257,35773,0
5,Su2,8084,North to University Area TC,278258,35773,0
5,Su2,8085,South to Downtown/MTC,278258,35774,1
5,Su2,8086,South to Downtown/MTC,278257,35774,1
5,Su2,8087,South to Downtown/MTC,278258,35774,1
5,Su2,8088,South to Downtown/MTC,278259,35774,1
5,Su2,8089,South to Downtown/MTC,278260,35774,1
5,Su2,8090,South to Downtown/MTC,278257,35774,1
5,Su2,8091,South to Downtown/MTC,278258,35774,1
5,Su2,8092,South to Downtown/MTC,278259,35774,1
5,Su2,8093,South to Downtown/MTC,278260,35774,1
5,Su2,8094,South to Downtown/MTC,278257,35774,1
5,Su2,8095,South to Downtown/MTC,278258,35774,1
5,Su2,8096,South to Downtown/MTC,278259,35774,1
5,Su2,8097,South to Downtown/MTC,278260,35774,1
5,Su2,8098,South to Downtown/MTC,278257,35774,1
5,Su2,8099,South to Downtown/MTC,278258,35774,1
5,Su2,8100,South to Downtown/MTC,278259,35774,1
5,We2,8101,North to University Area TC,278680,35773,0
5,We2,8102,North to University Area TC,278681,35773,0
5,We2,8103,North to University Area TC,278680,35773,0
5,We2,8104,North to University Area TC,278681,35773,0
5,We2,8105,North to University Area TC,278681,35773,0
5,We2,8106,North to University Area TC,278681,35773,0
5,We2,8107,North to University Area TC,278689,35773,0
5,We2,8108,North to University Area TC,278687,35773,0
5,We2,8109,North to University Area TC,278685,35773,0
5,We2,8110,North to University Area TC,278688,35773,0
5,We2,8111,North to University Area TC,278686,35773,0
5,We2,8112,North to University Area TC,278684,35773,0
5,We2,8113,North to University Area TC,278682,35773,0
5,We2,8114,North to University Area TC,278680,35773,0
5,We2,8115,North to University Area TC,278683,35773,0
5,We2,8116,North to University Area TC,278681,35773,0
5,We2,8117,North to University Area TC,278689,35773,0
5,We2,8118,North to University Area TC,278687,35773,0
5,We2,8119,North to University Area TC,278685,35773,0
5,We2,8120,North to University Area TC,278688,35773,0
5,We2,8121,North to University Area TC,278686,35773,0
5,We2,8122,North to University Area TC,278684,35773,0
5,We2,8123,North to University Area TC,278682,35773,0
5,We2,8124,North to University Area TC,278680,35773,0
5,We2,8125,North to University Area TC,278683,35773,0
5,We2,8126,North to University Area TC,278681,35773,0
5,We2,8127,North to University Area TC,278689,35773,0
5,We2,8128,North to University Area TC,278687,35773,0
5,We2,8129,North to University Area TC,278685,35773,0
5,We2,8130,North to University Area TC,278688,35773,0
5,We2,8131,North to University Area TC,278686,35773,0
5,We2,8132,North to University Area TC,278684,35773,0
5,We2,8133,North to University Area TC,278682,35773,0
5,We2,8134,North to University Area TC,278680,35773,0
5,We2,8135,North to University Area TC,278683,35773,0
5,We2,8136,South to Downtown/MTC,278681,35774,1
5,We2,8137,South to Downtown/MTC,278680,35774,1
5,We2,8138,South to Downtown/MTC,278680,35774,1
5,We2,8139,South to Downtown/MTC,278681,35774,1
5,We2,8140,South to Downtown/MTC,278680,35774,1
5,We2,8141,South to Downtown/MTC,278683,35774,1
5,We2,8142,South to Downtown/MTC,278681,35774,1
5,We2,8143,South to Downtown/MTC,278689,35774,1
5,We2,8144,South to Downtown/MTC,278687,35774,1
5,We2,8145,South to Downtown/MTC,278685,35774,1
5,We2,8146,South to Downtown/MTC,278688,35774,1
5,We2,8147,South to Downtown/MTC,278686,35774,1
5,We2,8148,South to Downtown/MTC,278684,35774,1
5,We2,8149,South to Downtown/MTC,278682,35774,1
5,We2,8150,South to Downtown/MTC,278680,35774,1
5,We2,8151,South to Downtown/MTC,278683,35774,1
5,We2,8152,South to Downtown/MTC,278681,35774,1
5,We2,8153,South to Downtown/MTC,278689,35774,1
5,We2,8154,South to Downtown/MTC,278687,35774,1
5,We2,8155,South to Downtown/MTC,278685,35774,1
5,We2,8156,South to Downtown/MTC,278688,35774,1
5,We2,8157,South to Downtown/MTC,278686,35774,1
5,We2,8158,South to Downtown/MTC,278684,35774,1
5,We2,8159,South to Downtown/MTC,278682,35774,1
5,We2,8160,South to Downtown/MTC,278680,35774,1
5,We2,8161,South to Downtown/MTC,278683,35774,1
5,We2,8162,South to Downtown/MTC,278681,35774,1
5,We2,8163,South to Downtown/MTC,278689,35774,1
5,We2,8164,South to Downtown/MTC,278687,35774,1
5,We2,8165,South to Downtown/MTC,278685,35774,1
5,We2,8166,South to Downtown/MTC,278688,35774,1
5,We2,8167,South to Downtown/MTC,278686,35774,1
5,We2,8168,South to Downtown/MTC,278684,35774,1
5,We2,8169,South to Downtown/MTC,278682,35774,1
5,We2,8170,South to Downtown/MTC,278680,35774,1
6,Su2,8235,North to University Area TC,278276,35777,0
6,Su2,8236,North to University Area TC,278277,35777,0
6,Su2,8237,North to University Area TC,278278,35777,0
6,Su2,8238,North to University Area TC,278279,35777,0
6,Su2,8239,North to University Area TC,278277,35777,0
6,Su2,8240,North to University Area TC,278278,35777,0
6,Su2,8241,North to University Area TC,278279,35777,0
6,Su2,8242,North to University Area TC,278277,35777,0
6,Su2,8243,North to University Area TC,278276,35777,0
6,Su2,8244,North to University Area TC,278278,35777,0
6,Su2,8245,North to University Area TC,278280,35777,0
6,Su2,8246,North to University Area TC,278279,35777,0
6,Su2,8247,North to University Area TC,278277,35777,0
6,Su2,8248,North to University Area TC,278276,35777,0
6,Su2,8249,North to University Area TC,278278,35777,0
6,Su2,8250,North to University Area TC,278280,35777,0
6,Su2,8251,North to University Area TC,278279,35777,0
6,Su2,8252,North to University Area TC,278277,35777,0
6,Su2,8253,North to University Area TC,278276,35777,0
6,Su2,8254,North to University Area TC,278278,35777,0
6,Su2,8255,North to University Area TC,278280,35777,0
6,Su2,8256,North to University Area TC,278279,35777,0
6,Su2,8257,North to University Area TC,278277,35777,0
